35210,34502,34846,34554,34481,34814,35150,34322,33064,33207,33854,34412,33767,34890,34855,34714,35218,34924,34759,34977,35060,34845,35015,35118,34876,34540,34537,34921,34565,34642,34478,34603
35227,34517,34771,34582,34497,34833,35169,34338,33091,33227,33857,34440,33782,34919,34870,34728,35248,34941,34733,35018,35055,34857,35023,35142,34889,34558,34542,34901,34535,34669,34488,34623
35244,34527,34630,34604,34500,34820,35180,34341,33118,33247,33859,34455,33808,34945,34891,34744,35269,34962,34731,35057,35052,34884,35019,35161,34887,34577,34567,34793,34533,34690,34480,34654
35274,34543,34554,34613,34501,34708,35191,34352,33141,33269,33868,34483,33831,34963,34909,34766,35278,34993,34730,35081,35057,34907,35009,35175,34881,34596,34601,34624,34551,34715,34475,34668
35306,34543,34514,34620,34494,34567,35203,34352,33158,33285,33881,34507,33850,34967,34937,34780,35242,35024,34746,35107,35074,34932,34996,35193,34882,34626,34631,34526,34573,34748,34466,34677
35332,34558,34491,34618,34487,34494,35215,34369,33180,33300,33898,34531,33886,34960,34960,34811,35082,35025,34754,35103,35094,34954,34997,35221,34874,34640,34666,34488,34594,34764,34476,34679
35358,34572,34483,34610,34498,34461,35231,34390,33205,33326,33920,34545,33925,34949,34980,34814,34894,35039,34776,35091,35120,34985,34996,35239,34888,34650,34694,34463,34619,34788,34478,34683
35378,34584,34492,34607,34505,34444,35234,34396,33222,33345,33943,34536,33952,34945,35005,34819,34816,35032,34782,35089,35150,35018,35008,35257,34902,34670,34716,34471,34638,34805,34489,34671
35402,34594,34504,34614,34512,34450,35228,34402,33246,33357,33955,34449,33973,34949,35023,34815,34777,35023,34789,35087,35190,35038,35030,35270,34922,34707,34745,34480,34646,34835,34508,34671
35392,34594,34516,34627,34523,34455,35145,34411,33268,33369,33972,34305,33977,34960,35056,34807,34779,35021,34819,35084,35213,35058,35046,35272,34942,34739,34753,34507,34671,34858,34536,34670
